movieId,title,genres,year,has_year,title_clean
393,Street Fighter (1994),Action|Adventure|Fantasy,1994,True,Street Fighter
405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),Action|Fantasy,1994,True,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension)
406,Federal Hill (1994),Drama,1994,True,Federal Hill
407,In the Mouth of Madness (1995),Horror|Thriller,1995,True,In the Mouth of Madness
408,8 Seconds (1994),Drama,1994,True,8 Seconds
409,Above the Rim (1994),Crime|Drama,1994,True,Above the Rim
410,Addams Family Values (1993),Children|Comedy|Fantasy,1993,True,Addams Family Values
412,"Age of Innocence, The (1993)",Drama,1993,True,"Age of Innocence, The"
413,Airheads (1994),Comedy,1994,True,Airheads
414,"Air Up There, The (1994)",Comedy,1994,True,"Air Up There, The"
415,Another Stakeout (1993),Comedy|Thriller,1993,True,Another Stakeout
416,Bad Girls (1994),Western,1994,True,Bad Girls
417,Barcelona (1994),Comedy|Romance,1994,True,Barcelona
418,Being Human (1993),Drama,1993,True,Being Human
419,"Beverly Hillbillies, The (1993)",Comedy,1993,True,"Beverly Hillbillies, The"
420,Beverly Hills Cop III (1994),Action|Comedy|Crime|Thriller,1994,True,Beverly Hills Cop III
421,Black Beauty (1994),Adventure|Children|Drama,1994,True,Black Beauty
422,Blink (1994),Thriller,1994,True,Blink
423,Blown Away (1994),Action|Thriller,1994,True,Blown Away
424,Blue Chips (1994),Drama,1994,True,Blue Chips
425,Blue Sky (1994),Drama|Romance,1994,True,Blue Sky
426,Body Snatchers (1993),Horror|Sci-Fi|Thriller,1993,True,Body Snatchers
427,Boxing Helena (1993),Drama|Mystery|Romance|Thriller,1993,True,Boxing Helena
428,"Bronx Tale, A (1993)",Drama,1993,True,"Bronx Tale, A"
429,Cabin Boy (1994),Comedy,1994,True,Cabin Boy
430,Calendar Girl (1993),Comedy|Drama,1993,True,Calendar Girl
431,Carlito's Way (1993),Crime|Drama,1993,True,Carlito's Way
432,City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western,1994,True,City Slickers II: The Legend of Curly's Gold
433,Clean Slate (1994),Comedy,1994,True,Clean Slate
434,Cliffhanger (1993),Action|Adventure|Thriller,1993,True,Cliffhanger
435,Coneheads (1993),Comedy|Sci-Fi,1993,True,Coneheads
436,Color of Night (1994),Drama|Thriller,1994,True,Color of Night
437,Cops and Robbersons (1994),Comedy,1994,True,Cops and Robbersons
438,"Cowboy Way, The (1994)",Action|Comedy|Drama,1994,True,"Cowboy Way, The"
440,Dave (1993),Comedy|Romance,1993,True,Dave
441,Dazed and Confused (1993),Comedy,1993,True,Dazed and Confused
442,Demolition Man (1993),Action|Adventure|Sci-Fi,1993,True,Demolition Man
444,Even Cowgirls Get the Blues (1993),Comedy|Romance,1993,True,Even Cowgirls Get the Blues
445,Fatal Instinct (1993),Comedy,1993,True,Fatal Instinct
446,Farewell My Concubine (Ba wang bie ji) (1993),Drama|Romance,1993,True,Farewell My Concubine (Ba wang bie ji)
448,Fearless (1993),Drama,1993,True,Fearless
449,Fear of a Black Hat (1994),Comedy,1994,True,Fear of a Black Hat
450,With Honors (1994),Comedy|Drama,1994,True,With Honors
451,Flesh and Bone (1993),Drama|Mystery|Romance,1993,True,Flesh and Bone
452,Widows' Peak (1994),Drama,1994,True,Widows' Peak
453,For Love or Money (1993),Comedy|Romance,1993,True,For Love or Money
454,"Firm, The (1993)",Drama|Thriller,1993,True,"Firm, The"
455,Free Willy (1993),Adventure|Children|Drama,1993,True,Free Willy
456,Fresh (1994),Crime|Drama|Thriller,1994,True,Fresh
457,"Fugitive, The (1993)",Thriller,1993,True,"Fugitive, The"
458,Geronimo: An American Legend (1993),Drama|Western,1993,True,Geronimo: An American Legend
459,"Getaway, The (1994)",Action|Adventure|Crime|Drama|Romance|Thriller,1994,True,"Getaway, The"
460,Getting Even with Dad (1994),Comedy,1994,True,Getting Even with Dad
461,Go Fish (1994),Drama|Romance,1994,True,Go Fish
464,Hard Target (1993),Action|Adventure|Crime|Thriller,1993,True,Hard Target
466,Hot Shots! Part Deux (1993),Action|Comedy|War,1993,True,Hot Shots! Part Deux
467,Live Nude Girls (1995),Comedy,1995,True,Live Nude Girls
468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",Comedy|Romance,1995,True,"Englishman Who Went Up a Hill But Came Down a Mountain, The"
469,"House of the Spirits, The (1993)",Drama|Romance,1993,True,"House of the Spirits, The"
470,House Party 3 (1994),Comedy,1994,True,House Party 3
471,"Hudsucker Proxy, The (1994)",Comedy,1994,True,"Hudsucker Proxy, The"
472,I'll Do Anything (1994),Comedy|Drama,1994,True,I'll Do Anything
473,In the Army Now (1994),Comedy|War,1994,True,In the Army Now
474,In the Line of Fire (1993),Action|Thriller,1993,True,In the Line of Fire
475,In the Name of the Father (1993),Drama,1993,True,In the Name of the Father
476,"Inkwell, The (1994)",Comedy|Drama,1994,True,"Inkwell, The"
477,What's Love Got to Do with It? (1993),Drama|Musical,1993,True,What's Love Got to Do with It?
478,Jimmy Hollywood (1994),Comedy|Crime|Drama,1994,True,Jimmy Hollywood
479,Judgment Night (1993),Action|Crime|Thriller,1993,True,Judgment Night
480,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller,1993,True,Jurassic Park
481,Kalifornia (1993),Drama|Thriller,1993,True,Kalifornia
482,Killing Zoe (1994),Crime|Drama|Thriller,1994,True,Killing Zoe
484,Lassie (1994),Adventure|Children,1994,True,Lassie
485,Last Action Hero (1993),Action|Adventure|Comedy|Fantasy,1993,True,Last Action Hero
486,Life with Mikey (1993),Comedy,1993,True,Life with Mikey
487,Lightning Jack (1994),Comedy|Western,1994,True,Lightning Jack
488,M. Butterfly (1993),Drama|Romance,1993,True,M. Butterfly
489,Made in America (1993),Comedy,1993,True,Made in America
490,Malice (1993),Thriller,1993,True,Malice
491,"Man Without a Face, The (1993)",Drama,1993,True,"Man Without a Face, The"
492,Manhattan Murder Mystery (1993),Comedy|Mystery,1993,True,Manhattan Murder Mystery
493,Menace II Society (1993),Action|Crime|Drama,1993,True,Menace II Society
494,Executive Decision (1996),Action|Adventure|Thriller,1996,True,Executive Decision
495,In the Realm of the Senses (Ai no corrida) (1976),Drama,1976,True,In the Realm of the Senses (Ai no corrida)
496,What Happened Was... (1994),Comedy|Drama|Romance|Thriller,1994,True,What Happened Was...
497,Much Ado About Nothing (1993),Comedy|Romance,1993,True,Much Ado About Nothing
499,Mr. Wonderful (1993),Comedy|Romance,1993,True,Mr. Wonderful
500,Mrs. Doubtfire (1993),Comedy|Drama,1993,True,Mrs. Doubtfire
501,Naked (1993),Drama,1993,True,Naked
502,"Next Karate Kid, The (1994)",Action|Children|Romance,1994,True,"Next Karate Kid, The"
504,No Escape (1994),Action|Drama|Sci-Fi,1994,True,No Escape
505,North (1994),Comedy,1994,True,North
506,Orlando (1992),Drama|Fantasy|Romance,1992,True,Orlando
507,"Perfect World, A (1993)",Crime|Drama|Thriller,1993,True,"Perfect World, A"
508,Philadelphia (1993),Drama,1993,True,Philadelphia
509,"Piano, The (1993)",Drama|Romance,1993,True,"Piano, The"
510,Poetic Justice (1993),Drama,1993,True,Poetic Justice
511,"Program, The (1993)",Action|Drama,1993,True,"Program, The"
512,"Puppet Masters, The (1994)",Horror|Sci-Fi,1994,True,"Puppet Masters, The"
513,Radioland Murders (1994),Comedy|Mystery|Romance,1994,True,Radioland Murders
514,"Ref, The (1994)",Comedy,1994,True,"Ref, The"
515,"Remains of the Day, The (1993)",Drama|Romance,1993,True,"Remains of the Day, The"
516,Renaissance Man (1994),Comedy|Drama,1994,True,Renaissance Man
517,Rising Sun (1993),Action|Drama|Mystery,1993,True,Rising Sun
518,"Road to Wellville, The (1994)",Comedy,1994,True,"Road to Wellville, The"
519,RoboCop 3 (1993),Action|Crime|Drama|Sci-Fi|Thriller,1993,True,RoboCop 3
520,Robin Hood: Men in Tights (1993),Comedy,1993,True,Robin Hood: Men in Tights
521,Romeo Is Bleeding (1993),Crime|Thriller,1993,True,Romeo Is Bleeding
522,Romper Stomper (1992),Action|Drama,1992,True,Romper Stomper
523,Ruby in Paradise (1993),Drama,1993,True,Ruby in Paradise
524,Rudy (1993),Drama,1993,True,Rudy
526,"Savage Nights (Nuits fauves, Les) (1992)",Drama,1992,True,"Savage Nights (Nuits fauves, Les)"
527,Schindler's List (1993),Drama|War,1993,True,Schindler's List
528,"Scout, The (1994)",Comedy|Drama,1994,True,"Scout, The"
529,Searching for Bobby Fischer (1993),Drama,1993,True,Searching for Bobby Fischer
531,"Secret Garden, The (1993)",Children|Drama,1993,True,"Secret Garden, The"
532,Serial Mom (1994),Comedy|Crime|Horror,1994,True,Serial Mom
533,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery,1994,True,"Shadow, The"
534,Shadowlands (1993),Drama|Romance,1993,True,Shadowlands
535,Short Cuts (1993),Drama,1993,True,Short Cuts
536,"Simple Twist of Fate, A (1994)",Drama,1994,True,"Simple Twist of Fate, A"
537,Sirens (1994),Drama,1994,True,Sirens
538,Six Degrees of Separation (1993),Drama,1993,True,Six Degrees of Separation
539,Sleepless in Seattle (1993),Comedy|Drama|Romance,1993,True,Sleepless in Seattle
540,Sliver (1993),Thriller,1993,True,Sliver
541,Blade Runner (1982),Action|Sci-Fi|Thriller,1982,True,Blade Runner
542,Son in Law (1993),Comedy|Drama|Romance,1993,True,Son in Law
543,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,1993,True,So I Married an Axe Murderer
544,Striking Distance (1993),Action|Crime,1993,True,Striking Distance
546,Super Mario Bros. (1993),Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,1993,True,Super Mario Bros.
547,Surviving the Game (1994),Action|Adventure|Thriller,1994,True,Surviving the Game
548,Terminal Velocity (1994),Action|Mystery|Thriller,1994,True,Terminal Velocity
549,Thirty-Two Short Films About Glenn Gould (1993),Drama|Musical,1993,True,Thirty-Two Short Films About Glenn Gould
550,Threesome (1994),Comedy|Romance,1994,True,Threesome
551,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical,1993,True,"Nightmare Before Christmas, The"
552,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,1993,True,"Three Musketeers, The"
553,Tombstone (1993),Action|Drama|Western,1993,True,Tombstone
555,True Romance (1993),Crime|Thriller,1993,True,True Romance
556,"War Room, The (1993)",Documentary,1993,True,"War Room, The"
558,"Pagemaster, The (1994)",Action|Adventure|Animation|Children|Fantasy,1994,True,"Pagemaster, The"
562,Welcome to the Dollhouse (1995),Comedy|Drama,1995,True,Welcome to the Dollhouse
563,Germinal (1993),Drama|Romance,1993,True,Germinal
564,Chasers (1994),Comedy,1994,True,Chasers
567,Kika (1993),Comedy|Drama,1993,True,Kika
568,Bhaji on the Beach (1993),Comedy|Drama,1993,True,Bhaji on the Beach
569,Little Big League (1994),Comedy|Drama,1994,True,Little Big League
573,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",Drama,1992,True,"Ciao, Professore! (Io speriamo che me la cavo)"
574,Spanking the Monkey (1994),Comedy|Drama,1994,True,Spanking the Monkey
575,"Little Rascals, The (1994)",Children|Comedy,1994,True,"Little Rascals, The"
577,Andre (1994),Adventure|Children|Drama,1994,True,Andre
579,"Escort, The (Scorta, La) (1993)",Crime|Thriller,1993,True,"Escort, The (Scorta, La)"
580,Princess Caraboo (1994),Drama,1994,True,Princess Caraboo
581,"Celluloid Closet, The (1995)",Documentary,1995,True,"Celluloid Closet, The"
583,Dear Diary (Caro Diario) (1994),Comedy|Drama,1994,True,Dear Diary (Caro Diario)
585,"Brady Bunch Movie, The (1995)",Comedy,1995,True,"Brady Bunch Movie, The"
586,Home Alone (1990),Children|Comedy,1990,True,Home Alone
587,Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller,1990,True,Ghost
588,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical,1992,True,Aladdin
589,Terminator 2: Judgment Day (1991),Action|Sci-Fi,1991,True,Terminator 2: Judgment Day
590,Dances with Wolves (1990),Adventure|Drama|Western,1990,True,Dances with Wolves
592,Batman (1989),Action|Crime|Thriller,1989,True,Batman
593,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller,1991,True,"Silence of the Lambs, The"
594,Snow White and the Seven Dwarfs (1937),Animation|Children|Drama|Fantasy|Musical,1937,True,Snow White and the Seven Dwarfs
595,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX,1991,True,Beauty and the Beast
596,Pinocchio (1940),Animation|Children|Fantasy|Musical,1940,True,Pinocchio
597,Pretty Woman (1990),Comedy|Romance,1990,True,Pretty Woman
599,"Wild Bunch, The (1969)",Adventure|Western,1969,True,"Wild Bunch, The"
600,Love and a .45 (1994),Action|Comedy|Crime,1994,True,Love and a .45
602,"Great Day in Harlem, A (1994)",Documentary,1994,True,"Great Day in Harlem, A"
605,One Fine Day (1996),Drama|Romance,1996,True,One Fine Day
606,Candyman: Farewell to the Flesh (1995),Fantasy|Horror,1995,True,Candyman: Farewell to the Flesh
608,Fargo (1996),Comedy|Crime|Drama|Thriller,1996,True,Fargo
609,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children,1996,True,Homeward Bound II: Lost in San Francisco
610,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,1981,True,Heavy Metal
611,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi,1996,True,Hellraiser: Bloodline
612,"Pallbearer, The (1996)",Comedy,1996,True,"Pallbearer, The"
613,Jane Eyre (1996),Drama|Romance,1996,True,Jane Eyre
615,Bread and Chocolate (Pane e cioccolata) (1973),Comedy|Drama,1973,True,Bread and Chocolate (Pane e cioccolata)
616,"Aristocats, The (1970)",Animation|Children,1970,True,"Aristocats, The"
617,"Flower of My Secret, The (La flor de mi secreto) (1995)",Comedy|Drama,1995,True,"Flower of My Secret, The (La flor de mi secreto)"
618,Two Much (1995),Comedy|Romance,1995,True,Two Much
619,Ed (1996),Comedy,1996,True,Ed
626,"Thin Line Between Love and Hate, A (1996)",Comedy,1996,True,"Thin Line Between Love and Hate, A"
627,"Last Supper, The (1995)",Drama|Thriller,1995,True,"Last Supper, The"
628,Primal Fear (1996),Crime|Drama|Mystery|Thriller,1996,True,Primal Fear
631,All Dogs Go to Heaven 2 (1996),Adventure|Animation|Children|Fantasy|Musical|Romance,1996,True,All Dogs Go to Heaven 2
632,Land and Freedom (Tierra y libertad) (1995),Drama|War,1995,True,Land and Freedom (Tierra y libertad)
633,Denise Calls Up (1995),Comedy,1995,True,Denise Calls Up
634,Theodore Rex (1995),Comedy,1995,True,Theodore Rex
635,"Family Thing, A (1996)",Comedy|Drama,1996,True,"Family Thing, A"
636,Frisk (1995),Drama,1995,True,Frisk
637,Sgt. Bilko (1996),Comedy,1996,True,Sgt. Bilko
638,Jack and Sarah (1995),Romance,1995,True,Jack and Sarah
639,Girl 6 (1996),Comedy|Drama,1996,True,Girl 6
640,Diabolique (1996),Drama|Thriller,1996,True,Diabolique
645,Nelly & Monsieur Arnaud (1995),Drama,1995,True,Nelly & Monsieur Arnaud
647,Courage Under Fire (1996),Action|Crime|Drama|War,1996,True,Courage Under Fire
648,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller,1996,True,Mission: Impossible
649,Cold Fever (Á köldum klaka) (1995),Comedy|Drama,1995,True,Cold Fever (Á köldum klaka)
650,Moll Flanders (1996),Drama,1996,True,Moll Flanders
653,Dragonheart (1996),Action|Adventure|Fantasy,1996,True,Dragonheart
656,Eddie (1996),Comedy,1996,True,Eddie
661,James and the Giant Peach (1996),Adventure|Animation|Children|Fantasy|Musical,1996,True,James and the Giant Peach
662,Fear (1996),Thriller,1996,True,Fear
663,Kids in the Hall: Brain Candy (1996),Comedy,1996,True,Kids in the Hall: Brain Candy
665,Underground (1995),Comedy|Drama|War,1995,True,Underground
667,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),Action,1996,True,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite)
668,Song of the Little Road (Pather Panchali) (1955),Drama,1955,True,Song of the Little Road (Pather Panchali)
670,"World of Apu, The (Apur Sansar) (1959)",Drama,1959,True,"World of Apu, The (Apur Sansar)"
671,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi,1996,True,Mystery Science Theater 3000: The Movie
673,Space Jam (1996),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,1996,True,Space Jam
674,Barbarella (1968),Adventure|Comedy|Sci-Fi,1968,True,Barbarella
678,Some Folks Call It a Sling Blade (1993),Drama|Thriller,1993,True,Some Folks Call It a Sling Blade
679,"Run of the Country, The (1995)",Drama,1995,True,"Run of the Country, The"
680,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)",Drama|Mystery|Romance|Sci-Fi|Thriller,1965,True,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution)"
685,It's My Party (1996),Drama,1996,True,It's My Party
688,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War,1995,True,Operation Dumbo Drop
691,Mrs. Winterbourne (1996),Comedy|Romance,1996,True,Mrs. Winterbourne
692,Solo (1996),Action|Sci-Fi|Thriller,1996,True,Solo
694,"Substitute, The (1996)",Action|Crime|Drama,1996,True,"Substitute, The"
695,True Crime (1996),Mystery|Thriller,1996,True,True Crime
697,Feeling Minnesota (1996),Drama|Romance,1996,True,Feeling Minnesota
698,Delta of Venus (1995),Drama,1995,True,Delta of Venus
700,Angus (1995),Comedy,1995,True,Angus
703,Boys (1996),Drama,1996,True,Boys
704,"Quest, The (1996)",Action|Adventure,1996,True,"Quest, The"
706,Sunset Park (1996),Drama,1996,True,Sunset Park
707,Mulholland Falls (1996),Crime|Drama|Thriller,1996,True,Mulholland Falls
708,"Truth About Cats & Dogs, The (1996)",Comedy|Romance,1996,True,"Truth About Cats & Dogs, The"
709,Oliver & Company (1988),Adventure|Animation|Children|Comedy|Musical,1988,True,Oliver & Company
710,Celtic Pride (1996),Comedy,1996,True,Celtic Pride
711,Flipper (1996),Adventure|Children,1996,True,Flipper
714,Dead Man (1995),Drama|Mystery|Western,1995,True,Dead Man
715,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama|Romance,1995,True,"Horseman on the Roof, The (Hussard sur le toit, Le)"
718,"Visitors, The (Visiteurs, Les) (1993)",Comedy|Fantasy|Sci-Fi,1993,True,"Visitors, The (Visiteurs, Les)"
719,Multiplicity (1996),Comedy,1996,True,Multiplicity
720,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy,1996,True,Wallace & Gromit: The Best of Aardman Animation
722,"Haunted World of Edward D. Wood Jr., The (1996)",Documentary,1996,True,"Haunted World of Edward D. Wood Jr., The"
724,"Craft, The (1996)",Drama|Fantasy|Horror|Thriller,1996,True,"Craft, The"
725,"Great White Hype, The (1996)",Comedy,1996,True,"Great White Hype, The"
726,Last Dance (1996),Drama,1996,True,Last Dance
728,Cold Comfort Farm (1995),Comedy,1995,True,Cold Comfort Farm
731,Heaven's Prisoners (1996),Crime|Thriller,1996,True,Heaven's Prisoners
733,"Rock, The (1996)",Action|Adventure|Thriller,1996,True,"Rock, The"
735,Cemetery Man (Dellamorte Dellamore) (1994),Horror,1994,True,Cemetery Man (Dellamorte Dellamore)
736,Twister (1996),Action|Adventure|Romance|Thriller,1996,True,Twister
737,Barb Wire (1996),Action|Sci-Fi,1996,True,Barb Wire
741,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi,1995,True,Ghost in the Shell (Kôkaku kidôtai)
742,Thinner (1996),Horror|Thriller,1996,True,Thinner
743,Spy Hard (1996),Comedy,1996,True,Spy Hard
745,Wallace & Gromit: A Close Shave (1995),Animation|Children|Comedy,1995,True,Wallace & Gromit: A Close Shave
747,"Stupids, The (1996)",Comedy,1996,True,"Stupids, The"
748,"Arrival, The (1996)",Action|Sci-Fi|Thriller,1996,True,"Arrival, The"
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War,1964,True,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb
